seed	team	player	wins	losses	cmpRnk	cmp	trnRnk	trn	slamRnk	slam	masseyRnk	massey	utrRnk	utr	itaRnk	ita	r2Id	masseyId	utrId
R2	AZST 	Baonoromandresy (makey) Rakotomalala	 9	10	171	82.653	157	 92.759	128	 93.812	162	7.381	125	13.02	386	 1.645	443867	332171	2566340
R2	AZST 	Max McKennon                        	 4	 5	293	70.594	309	 89.502	343	 89.780	287	6.811	161	12.91	   	      	565545	332174	1711943
R2	AZST 	Christian Lerby                     	12	 7	356	65.550	349	 88.654	376	 89.068	325	6.638	326	12.43	349	 1.816	514394	332494	 235466
R2	AZST 	George Stoupe                       	10	10	366	64.240	321	 89.253	340	 89.841	365	6.450	343	12.37	428	 1.405	521209	332176	1158239
R2	AZST 	Tom Leblanc                         	 1	 0	384	63.254	459	 86.085	458	 87.203	167	7.353	425	12.08	   	      	521210	332873	2555356
R2	AZST 	Jonah Wilson                        	 3	 2	493	53.423	500	 84.352	497	 85.758	418	6.181	470	11.83	   	      	521211	332495	2540329
R2	AZST 	Spencer Brachman                    	 1	 1	528	49.812	518	 83.821	510	 85.276	   	     	455	11.92	   	      	565547	      	2087706
R2	AZST 	Moritz Hoffmann                     	 1	 2	537	49.143	477	 85.298	508	 85.321	   	     	530	11.48	   	      	565546	      	 271413
R2	BAMA 	Edson Ortiz                         	13	13	102	89.746	106	 93.872	104	 94.364	160	7.383	153	12.92	 42	18.413	438760	331254	1017726
R2	BAMA 	Zhe Zhou                            	15	15	104	89.296	130	 93.274	106	 94.350	146	7.442	127	13.01	 55	13.605	466235	331225	2602645
R2	BAMA 	Patrick Kaukovalta                  	15	17	127	87.471	153	 92.844	115	 94.136	216	7.181	131	12.99	 62	11.086	420873	331216	1040513
R2	BAMA 	Riccardo Roberto                    	19	12	181	81.531	181	 92.107	194	 92.506	201	7.239	153	12.92	199	 2.714	445937	331221	 109254
R2	BAMA 	Jeremy Gschwendtner                 	20	 7	223	77.012	193	 91.777	258	 91.347	221	7.160	257	12.66	227	 2.495	495917	331228	 168002
R2	BAMA 	Gabriel Diaz Freire                 	15	10	266	73.217	224	 91.322	231	 91.849	227	7.105	289	12.54	406	 1.556	561865	331235	2624834
R2	BAMA 	Vincent Rettke                      	13	 7	302	69.967	290	 89.824	296	 90.562	298	6.735	286	12.55	334	 1.914	561863	331233	  77310
R2	BAMA 	Rudi Christiansen                   	 6	 1	333	67.376	365	 88.192	362	 89.386	353	6.517	417	12.12	190	 2.874	564297	331502	2204070
R2	BAMA 	Alexey Nesterov                     	12	10	359	65.034	357	 88.434	368	 89.286	389	6.364	309	12.48	331	 1.916	436560	331219	1705463
R2	BAMA 	Marcelo Sepulveda Garza             	 6	 7	430	59.472	386	 87.880	384	 88.954	449	5.968	394	12.20	417	 1.500	509694	331241	1880729
R2	BAMA 	Avi Shugar                          	 5	 4	480	54.772	448	 86.274	450	 87.503	453	5.953	530	11.48	391	 1.613	509695	331231	 101883
R2	BAMA 	Sam Fischer                         	 2	 4	529	49.794	472	 85.436	496	 85.847	539	5.247	563	11.20	   	      	406829	331214	1034832
R2	GT   	Marcus McDaniel                     	15	 8	 46	95.384	 49	 95.742	 36	 96.563	 71	7.931	 62	13.27	 27	25.047	513069	331610	2530147
R2	GT   	Andres Martin                       	16	 8	 65	93.275	 70	 94.789	 61	 95.654	 77	7.873	 93	13.14	 45	17.004	513067	331608	  85748
R2	GT   	Pablo Schelcher                     	13	 9	173	82.440	176	 92.224	186	 92.597	142	7.464	219	12.74	164	 3.188	498474	331605	 210365
R2	GT   	Keshav Chopra                       	14	 9	220	77.381	190	 91.930	168	 93.091	212	7.197	250	12.67	350	 1.811	513068	331607	  85542
R2	GT   	Chen Dong                           	12	 6	332	67.521	311	 89.471	349	 89.630	304	6.713	336	12.40	326	 1.934	564844	331606	2702315
R2	GT   	Brandon McKinney                    	12	11	343	66.652	284	 89.967	294	 90.575	316	6.666	361	12.31	433	 1.371	513070	331604	 225033
R2	GT   	Brandon Freestone                   	 6	 2	369	64.183	412	 87.161	407	 88.427	385	6.374	397	12.19	230	 2.474	407969	331609	  77300
R2	GT   	Cole Gromley                        	 1	 1	425	60.053	408	 87.223	408	 88.423	318	6.661	428	12.06	   	      	486436	332154	1608057
R2	MSST 	Giovanni Oradini                    	11	10	 55	94.251	 68	 94.842	 54	 95.820	103	7.676	 83	13.19	 20	31.197	438580	332233	  73952
R2	MSST 	Florian Broska                      	17	14	 67	93.156	 78	 94.477	 66	 95.341	 94	7.736	 66	13.26	 47	16.729	392974	331195	 115141
R2	MSST 	Nemanja Malesevic                   	20	11	107	88.959	117	 93.522	125	 93.943	156	7.390	141	12.95	 51	15.402	561124	331188	2649093
R2	MSST 	Alberto Colas                       	20	12	114	88.301	128	 93.367	136	 93.695	111	7.624	108	13.10	105	 5.147	520879	331190	 271315
R2	MSST 	Davide Tortora                      	13	 7	212	78.449	221	 91.344	284	 90.790	313	6.685	348	12.34	 68	 9.415	510661	331183	 273166
R2	MSST 	Carles Hernandez                    	14	 8	235	75.747	223	 91.333	243	 91.584	255	6.922	176	12.87	345	 1.853	561123	331595	 277743
R2	MSST 	Gregor Ramskogler                   	14	14	337	66.994	330	 89.048	325	 90.084	359	6.484	314	12.47	324	 1.939	487240	331181	  87195
R2	MSST 	Nicolas Ocana                       	 5	 6	421	60.181	350	 88.643	369	 89.254	414	6.199	417	12.12	   	      	510659	331191	1564525
R2	MSST 	Stedman Strickland                  	 0	 9	618	43.344	606	 52.196	608	 76.978	571	4.727	618	10.25	   	      	487365	331199	 100013
R2	NCST 	Alexis Galarneau                    	10	 4	 12	98.803	 27	 96.856	 13	 98.179	 28	8.470	  1	14.16	 25	25.904	408573	331654	 218755
R2	NCST 	Rafa Izquierdo Luque                	 8	 9	155	84.664	183	 92.105	172	 92.943	176	7.316	176	12.87	 87	 6.913	514016	331634	1594906
R2	NCST 	Robin Catry                         	10	 6	190	80.662	191	 91.874	190	 92.519	198	7.246	224	12.73	168	 3.096	515592	331632	 275026
R2	NCST 	Tadas Babelis                       	 6	11	207	78.959	221	 91.344	183	 92.654	238	7.040	206	12.77	208	 2.631	387254	331640	  73232
R2	NCST 	Yannai Barkai                       	 7	 8	216	77.887	233	 91.071	218	 92.093	211	7.198	189	12.83	261	 2.328	498083	331643	  67444
R2	NCST 	Robert Turzak                       	 5	 6	270	72.901	273	 90.107	310	 90.319	205	7.235	208	12.76	405	 1.557	459116	332466	1906381
R2	NCST 	Martins Rocens                      	 6	 4	292	70.619	308	 89.504	322	 90.132	252	6.934	292	12.53	300	 2.067	514015	331636	 192692
R2	NCST 	Joseph Schrader                     	 0	 2	519	50.682	538	 82.815	499	 85.721	495	5.656	489	11.74	   	      	449869	331642	2537948
R2	NCST 	Tristan Smith                       	 1	 0	566	46.930	582	 78.852	570	 82.392	   	     	479	11.78	   	      	453139	      	1880865
R2	NCST 	Collin Shick                        	 0	 2	581	46.092	606	 52.196	619	 54.001	530	5.378	510	11.62	   	      	451388	331638	 376121
R2	ND   	Axel Nefve                          	18	 3	 20	97.872	 18	 97.751	 15	 97.681	 21	8.530	 22	13.55	 35	21.488	487492	331831	1608070
R2	ND   	Richard Ciamarra                    	14	 7	 62	93.481	 67	 94.931	 50	 95.943	 66	7.968	 71	13.23	 75	 8.183	397307	331841	  61538
R2	ND   	Tristan McCormick                   	10	 6	168	82.867	186	 92.035	177	 92.772	190	7.266	171	12.88	138	 3.763	431354	331833	2540004
R2	ND   	Connor Fu                           	12	10	351	65.742	317	 89.357	328	 90.048	333	6.603	339	12.39	402	 1.570	509883	331842	 187871
R2	ND   	William Howells                     	 2	 1	380	63.320	348	 88.671	358	 89.489	299	6.729	397	12.19	   	      	416900	335335	 319231
R2	ND   	Matthew Che                         	 6	12	408	61.047	362	 88.317	344	 89.776	381	6.387	421	12.09	   	      	509880	331835	1885645
R2	ND   	Brandon Ancona                      	 6	 6	420	60.193	403	 87.336	414	 88.375	399	6.294	387	12.24	388	 1.638	564605	331965	2540306
R2	ND   	Braeden Ho                          	 2	 2	453	57.372	452	 86.180	452	 87.454	377	6.396	407	12.16	   	      	509881	331846	 104394
R2	ND   	Jean Marc Malkowski                 	 3	 5	482	54.587	442	 86.404	465	 86.882	457	5.932	458	11.91	   	      	564606	331844	1228757
R2	ND   	Matt Gamble                         	 1	 1	506	51.981	506	 84.075	524	 84.948	435	6.069	493	11.72	   	      	408747	331845	1032485
R2	ND   	Matthew Halpin                      	 2	 2	536	49.247	514	 83.921	528	 84.896	544	5.194	508	11.63	   	      	509882	331837	 366175
R2	ND   	Andrew Mariados                     	 2	 1	548	48.445	505	 84.108	539	 84.165	521	5.436	572	11.10	   	      	487494	331839	  85789
R2	OKLA 	Mason Beiler                        	17	14	 93	90.813	 87	 94.302	102	 94.376	122	7.560	 93	13.14	 65	10.046	485308	330870	1263693
R2	OKLA 	Jake Van Emburgh                    	 8	14	129	87.285	124	 93.401	107	 94.311	242	7.033	131	12.99	 79	 7.978	459807	331384	2630299
R2	OKLA 	Alex Martinez Puigdellose           	15	13	172	82.606	152	 92.866	164	 93.178	189	7.268	192	12.82	176	 2.933	520724	330874	2509587
R2	OKLA 	Nathan Han                          	15	11	217	77.807	166	 92.426	201	 92.395	232	7.077	189	12.83	368	 1.720	559729	330881	2547821
R2	OKLA 	Welsh Hotard                        	13	 7	306	69.199	322	 89.247	330	 89.993	330	6.621	219	12.74	361	 1.753	559728	330879	 804804
R2	OKLA 	Justin Schlageter                   	11	13	324	68.065	274	 90.065	292	 90.608	345	6.566	268	12.63	   	      	520725	330876	2502802
R2	OKLA 	Mark Mandlik                        	 6	14	325	68.040	302	 89.631	268	 91.121	373	6.416	246	12.68	   	      	511014	331533	2093382
R2	OKLA 	Jonathan Sheehy                     	 2	 7	387	62.921	392	 87.704	366	 89.290	471	5.860	231	12.71	   	      	559730	330887	 362824
R2	OKLA 	Max Stewart                         	 3	 3	397	62.121	376	 88.064	373	 89.157	433	6.071	286	12.55	   	      	454858	331537	  93151
R2	OKLA 	Matt Rodriguez                      	 3	 4	407	61.108	390	 87.754	345	 89.701	408	6.221	361	12.31	   	      	485309	330893	1263690
R2	OKST 	Matej Vocel                         	11	 5	 31	96.505	 40	 96.138	 26	 97.078	 58	8.019	 24	13.49	 36	20.979	487509	331552	 154537
R2	OKST 	Emile Hudd                          	 9	 9	105	89.045	115	 93.535	117	 94.102	119	7.579	 88	13.17	112	 4.250	487451	331390	 208928
R2	OKST 	Henrik Korsgaard                    	 9	 9	177	81.838	151	 92.882	158	 93.257	202	7.238	131	12.99	313	 2.000	564471	331557	1607982
R2	OKST 	Mathieu Scaglia                     	 9	 8	183	81.205	179	 92.153	222	 92.077	171	7.344	117	13.07	295	 2.100	449242	331560	2738420
R2	OKST 	Dominik Kellovsky                   	 5	 8	254	74.131	249	 90.666	233	 91.770	327	6.628	136	12.97	   	      	514377	331554	2564610
R2	OKST 	Etienne Donnet                      	 9	14	331	67.532	294	 89.789	323	 90.131	344	6.570	246	12.68	   	      	520763	331388	2586078
R2	OKST 	Matisse Bobichon                    	 4	 4	385	62.995	400	 87.427	444	 87.678	425	6.144	208	12.76	442	 1.323	564712	331589	 275035
R2	OKST 	Maxim Tybar                         	 1	 0	457	57.065	373	 88.117	462	 87.012	369	6.426	511	11.61	   	      	459164	334430	1872203
R2	OKST 	Luke Hammond                        	 0	 1	546	48.501	606	 52.196	619	 54.001	449	5.968	479	11.78	   	      	413300	331397	 114409
R2	OSU  	Cannon Kingsley                     	27	 0	  8	99.036	  5	 98.780	  5	 99.141	  2	9.071	 16	13.67	104	 5.200	511704	331917	1906302
R2	OSU  	John McNally                        	21	 4	 24	97.668	 11	 98.281	  6	 98.924	 24	8.499	 33	13.44	132	 3.886	432019	332000	2204585
R2	OSU  	James Trotter                       	13	 1	 59	94.126	 51	 95.640	 51	 95.930	 54	8.060	 38	13.41	131	 3.897	485329	332001	2542115
R2	OSU  	JJ Tracy                            	24	 3	 82	91.661	 75	 94.613	 98	 94.460	 73	7.920	 45	13.37	167	 3.113	564703	331919	2653087
R2	OSU  	Kyle Seelig                         	18	 8	118	87.987	122	 93.445	 93	 94.601	126	7.533	 57	13.30	307	 2.024	450412	331918	  33380
R2	OSU  	Robert Cash                         	17	 4	154	84.901	162	 92.530	160	 93.186	114	7.600	114	13.08	233	 2.472	511706	332002	  85660
R2	OSU  	Justin Boulais                      	 6	 1	164	83.159	173	 92.268	152	 93.361	141	7.471	203	12.78	180	 2.922	511705	333289	2530168
R2	OSU  	Tim Seibert                         	 2	 0	269	72.919	318	 89.343	244	 91.572	226	7.106	185	12.84	   	      	450476	333293	2552995
R2	OSU  	JJ Mercer                           	 4	 3	382	63.289	389	 87.770	363	 89.381	279	6.846	402	12.18	421	 1.448	511707	357295	 786446
R2	OSU  	Jacob Wareti                        	 1	 3	563	47.052	596	 75.356	607	 77.776	406	6.244	631	 9.39	   	      	462064	344157	  77015
R2	OSU  	Lacelot Carnello                    	 0	 1	595	45.119	606	 52.196	619	 54.001	   	     	501	11.66	   	      	564807	      	1784522
R2	PEPP 	Guy Den Ouden                       	16	 5	 99	90.027	 88	 94.300	 92	 94.635	 85	7.828	 67	13.25	214	 2.599	563775	332010	1162984
R2	PEPP 	Adrian Oetzbach                     	 8	11	119	87.978	112	 93.636	 87	 94.742	180	7.301	139	12.96	103	 5.202	488802	332009	1707234
R2	PEPP 	Daniel De Jonge                     	11	 5	123	87.594	132	 93.225	127	 93.869	106	7.656	111	13.09	149	 3.530	523004	333036	1959699
R2	PEPP 	Tim Zeitvogel                       	 8	 0	130	87.262	129	 93.333	169	 93.067	 89	7.801	149	12.93	116	 4.171	497648	334999	1740785
R2	PEPP 	Robert Shelton                      	 9	 6	284	71.605	301	 89.661	314	 90.259	284	6.819	219	12.74	314	 1.993	515020	332611	1609426
R2	PEPP 	Corrado Summaria                    	 7	10	339	66.879	329	 89.053	303	 90.473	308	6.700	327	12.42	397	 1.587	501835	332011	2628275
R2	PEPP 	Pietro Fellin                       	 9	 5	340	66.745	380	 88.026	382	 88.980	332	6.616	292	12.53	289	 2.124	521203	332612	 262366
R2	PEPP 	Pawel Jankowiak                     	 2	 4	547	48.489	542	 82.618	543	 84.000	513	5.505	535	11.47	   	      	488801	332613	 407013
R2	PEPP 	Tom Grosjean                        	 0	 2	625	42.972	606	 52.196	619	 54.001	   	     	607	10.57	   	      	563774	      	 194203
R2	STAN 	Arthur Fery                         	12	 3	 37	96.026	 48	 95.769	 52	 95.884	 43	8.173	 13	13.68	 71	 8.873	564316	335006	 274896
R2	STAN 	Axel Geller                         	 6	 6	 41	95.705	 34	 96.449	 29	 96.967	 65	7.970	 24	13.49	 95	 6.211	409496	335292	 196281
R2	STAN 	Tristan Boyer                       	 8	 5	132	86.938	171	 92.316	156	 93.280	137	7.487	 36	13.43	289	 2.124	564317	335005	  85308
R2	STAN 	Alexandre Rotsaert                  	 5	 6	153	84.981	125	 93.390	 96	 94.500	129	7.520	114	13.08	433	 1.371	488298	335291	  76872
R2	STAN 	Timothy Sah                         	 8	 4	194	80.130	205	 91.595	217	 92.106	182	7.287	146	12.94	262	 2.323	448080	335007	  76942
R2	STAN 	Filip Kolasinski                    	 1	 0	261	73.515	435	 86.644	401	 88.528	282	6.836	 59	13.28	   	      	512403	335295	 242514
R2	STAN 	William Genesen                     	 5	 3	274	72.346	252	 90.602	308	 90.352	231	7.083	257	12.66	351	 1.810	409523	335008	  42081
R2	STAN 	Neel Rajesh                         	 6	 2	298	70.250	324	 89.159	351	 89.627	270	6.871	276	12.59	275	 2.189	512404	335010	 450275
R2	STAN 	Sangeet Sridhar                     	 1	 2	345	66.427	486	 85.051	472	 86.599	410	6.209	101	13.12	   	      	488299	335293	1906138
R2	STAN 	Aryan Chaudhary                     	 1	 1	443	58.663	441	 86.429	402	 88.503	   	     	257	12.66	   	      	568936	      	  68957
R2	STAN 	Alex Lee                            	 1	 1	535	49.324	507	 84.045	512	 85.210	   	     	486	11.76	   	      	568937	      	2727863
R2	TTU  	Parker Wynn                         	 9	14	175	82.236	137	 93.168	101	 94.397	217	7.180	153	12.92	385	 1.670	485875	330871	 931277
R2	TTU  	Ilgiz Valiev                        	15	13	176	81.991	159	 92.690	154	 93.295	172	7.338	119	13.05	378	 1.696	459644	330875	 194296
R2	TTU  	Reed Collier                        	15	 8	244	75.260	220	 91.360	215	 92.174	209	7.212	250	12.67	375	 1.699	509737	330890	  85466
R2	TTU  	Dimitrios Azoidis                   	16	10	253	74.203	236	 90.951	240	 91.616	290	6.796	185	12.84	376	 1.698	561078	330877	2557540
R2	TTU  	Isaac Arevalo                       	14	 7	280	71.919	266	 90.339	274	 90.952	249	6.975	268	12.63	359	 1.767	520546	330892	 205089
R2	TTU  	Franco Ribero                       	12	11	283	71.757	240	 90.933	232	 91.813	284	6.819	282	12.56	403	 1.566	497381	330885	2007644
R2	TTU  	Connor Johnson                      	 2	 6	388	62.835	340	 88.905	316	 90.212	393	6.322	374	12.28	   	      	520547	330878	2093451
R2	TTU  	Francisco Vittar                    	 3	 5	505	51.984	479	 85.209	471	 86.633	509	5.526	495	11.71	   	      	509800	330880	 183984
R2	TTU  	Justin Bloss                        	 0	 6	612	43.668	606	 52.196	598	 79.000	582	3.987	599	10.71	   	      	390956	331406	 380660
R2	TULN 	Hamish Stewart                      	13	 7	 42	95.676	 54	 95.543	 38	 96.444	 72	7.925	 31	13.45	 33	22.583	454831	331882	1608055
R2	TULN 	Luis Erlenbusch                     	15	 5	115	88.207	109	 93.764	120	 94.081	 95	7.732	153	12.92	120	 4.155	405135	331884	  82502
R2	TULN 	Ewan Moore                          	10	 7	134	86.781	138	 93.148	 99	 94.450	140	7.480	122	13.04	173	 3.075	434419	331890	2547215
R2	TULN 	Billy Suarez                        	10	 6	197	79.648	187	 91.976	203	 92.333	168	7.350	219	12.74	250	 2.395	527618	331885	  85360
R2	TULN 	Rafael De Alba                      	12	 4	241	75.593	270	 90.186	305	 90.438	154	7.394	271	12.62	252	 2.387	527615	331887	2647825
R2	TULN 	Fynn Kuenkler                       	 5	 8	431	59.450	369	 88.145	372	 89.195	436	6.065	408	12.15	   	      	527616	331891	1821612
R2	TULN 	Akos Kotorman                       	 2	 3	476	54.974	397	 87.523	436	 87.861	493	5.665	483	11.77	   	      	485685	331893	 125074
R2	TULN 	Jeremy Schifris                     	 2	 2	526	49.963	530	 83.437	520	 85.072	562	4.922	451	11.96	   	      	527617	331889	2548169
R2	TULN 	Charlie Barry                       	 0	 1	543	48.611	584	 78.758	594	 79.876	   	     	390	12.22	   	      	520554	      	 275124
R2	TULN 	Henry Lovett                        	 2	 0	568	46.823	555	 81.538	554	 83.363	560	5.005	550	11.36	   	      	510074	331888	 100585
R2	UCLA 	Keegan Smith                        	13	 2	  4	99.397	  3	 99.536	  3	 99.395	  5	8.925	  3	13.93	 59	11.989	452926	331995	  69327
R2	UCLA 	Govind Nanda                        	 8	 4	 27	96.678	 29	 96.784	 30	 96.936	 34	8.395	 12	13.70	114	 4.238	498066	335639	2390968
R2	UCLA 	Drew Baird                          	 9	 8	145	85.476	169	 92.354	132	 93.749	159	7.387	136	12.97	134	 3.845	510687	333037	1445715
R2	UCLA 	Roscoe Bellamy                      	 8	 3	214	78.214	282	 89.974	289	 90.648	200	7.242	161	12.91	187	 2.887	489256	331997	  76996
R2	UCLA 	Sam Feit                            	11	 6	221	77.326	214	 91.446	226	 92.038	197	7.248	185	12.84	340	 1.905	564425	331996	 363798
R2	UCLA 	Ben Goldberg                        	 9	 8	246	75.246	218	 91.390	220	 92.081	243	7.032	250	12.67	319	 1.971	410457	332057	  77562
R2	UCLA 	Mathew Tsolakyan                    	11	 4	248	75.013	269	 90.244	301	 90.506	240	7.037	231	12.71	217	 2.570	489259	331999	2546946
R2	UCLA 	Patrick Zahraj                      	 1	 2	365	64.338	360	 88.380	392	 88.701	315	6.674	289	12.54	   	      	498067	334030	 233945
R2	UCLA 	Stefan Leustian                     	 2	 0	463	56.277	485	 85.089	441	 87.739	   	     	282	12.56	   	      	564426	      	2554139
R2	UCLA 	Eric Hahn                           	 0	 1	485	54.198	606	 52.196	619	 54.001	366	6.442	327	12.42	   	      	489257	332058	  77192
R2	UCLA 	Connor Hance                        	 0	 1	571	46.739	606	 52.196	619	 54.001	461	5.904	552	11.34	   	      	413355	333035	  65536
R2	USF  	Jacob Wojcik                        	17	 6	 75	92.306	 55	 95.510	 82	 95.006	 76	7.895	171	12.88	 46	16.759	464470	331788	1880805
R2	USF  	Chase Ferguson                      	13	 9	 86	91.014	101	 94.041	 66	 95.341	 91	7.774	161	12.91	 60	11.899	485713	331787	  81925
R2	USF  	Ivan Yatsuk                         	15	 7	167	82.889	147	 92.961	157	 93.267	134	7.509	208	12.76	228	 2.485	485717	332038	  99283
R2	USF  	Antonio Muniz                       	 5	 4	264	73.302	237	 90.942	279	 90.867	274	6.858	196	12.81	382	 1.672	512187	335731	1583316
R2	USF  	Pierre Luquet                       	 8	10	288	70.996	271	 90.146	265	 91.242	270	6.871	262	12.65	404	 1.558	428315	331789	 201744
R2	USF  	Sergio Gomez Montesa                	13	10	318	68.526	312	 89.468	327	 90.051	277	6.850	307	12.49	356	 1.782	485714	331791	2536918
R2	USF  	Alvin Tudorica                      	 6	 4	391	62.616	410	 87.198	433	 87.951	328	6.625	428	12.06	293	 2.109	564806	331792	1940255
R2	USF  	Manuel Goncalves                    	 2	 2	462	56.342	387	 87.849	405	 88.454	   	     	382	12.25	   	      	565166	      	2038253
R2	USF  	Rithvik Bollipalli                  	 2	 5	467	55.880	469	 85.485	445	 87.649	467	5.878	382	12.25	   	      	512186	331790	 319613
R2	USF  	Niels Van Noord                     	 1	 0	504	52.162	536	 83.035	532	 84.703	419	6.171	467	11.84	   	      	485716	334203	2597548
R3	DEN  	James Davis                         	14	 3	140	86.035	126	 93.385	134	 93.712	136	7.495	257	12.66	 90	 6.673	486502	331943	1885056
R3	DEN  	Matt Summers                        	11	 6	281	71.847	289	 89.855	250	 91.458	309	6.698	276	12.59	287	 2.148	455733	331942	 777847
R3	DEN  	Nicolas Herrero Cuesta              	14	 2	291	70.801	358	 88.433	399	 88.559	254	6.931	412	12.14	142	 3.641	563532	332196	1544597
R3	DEN  	Mattia Ros                          	 8	 9	315	68.784	304	 89.616	234	 91.721	333	6.603	378	12.26	331	 1.916	446861	331941	 192607
R3	DEN  	Peter Sallay                        	12	 5	326	67.966	353	 88.594	349	 89.630	317	6.664	366	12.30	236	 2.452	563534	332051	 270258
R3	DEN  	Ignacio Rivero Crespo               	 9	 2	386	62.994	434	 86.645	474	 86.532	357	6.492	630	 9.50	150	 3.497	511784	331944	2527504
R3	DEN  	Daniel Krulig                       	 6	 3	417	60.494	415	 87.049	435	 87.863	421	6.161	392	12.21	323	 1.955	486489	332052	  85609
R3	DEN  	Charlie Miller                      	 1	 0	555	47.702	548	 81.964	550	 83.552	   	     	490	11.73	   	      	563533	      	 253170
R3	DUKE 	Garrett Johns                       	 9	 9	 88	90.883	 93	 94.176	 68	 95.329	153	7.400	 93	13.14	 70	 9.193	514429	331631	1731401
R3	DUKE 	Sean Sculley                        	 6	 4	136	86.216	119	 93.491	145	 93.466	110	7.633	167	12.90	157	 3.413	450276	331635	 229380
R3	DUKE 	Andrew Zhang                        	12	 5	152	85.018	164	 92.440	160	 93.186	128	7.530	169	12.89	133	 3.874	514432	331639	  85837
R3	DUKE 	Edu Guell                           	 8	11	193	80.162	215	 91.434	181	 92.685	260	6.899	241	12.69	126	 4.040	497384	331644	1564518
R3	DUKE 	Luca Keist                          	 8	 3	204	79.411	200	 91.723	225	 92.039	165	7.373	302	12.50	165	 3.157	520675	331641	 135372
R3	DUKE 	Michael Heller                      	 7	 5	252	74.264	306	 89.570	313	 90.290	265	6.878	217	12.75	205	 2.647	514428	331633	  83012
R3	DUKE 	Faris Khan                          	 9	 4	275	72.319	260	 90.496	304	 90.457	236	7.050	343	12.37	254	 2.374	564418	331655	2616137
R3	DUKE 	Andrew Dale                         	 9	 4	313	68.818	341	 88.856	318	 90.202	341	6.585	302	12.50	264	 2.290	564416	331652	 300311
R3	DUKE 	Samuel Rubell                       	 7	 5	323	68.071	328	 89.063	311	 90.315	311	6.694	351	12.33	298	 2.081	514431	331637	  85267
R3	FGCU 	Janmagnus Johnson                   	 9	 4	 94	90.651	 99	 94.061	 74	 95.141	145	7.448	 83	13.19	 81	 7.863	566473	332030	 194184
R3	FGCU 	Juan Montes                         	 7	 5	290	70.820	272	 90.118	271	 90.976	306	6.702	358	12.32	262	 2.323	434281	332031	  75202
R3	FGCU 	Felipe Ramirez                      	 3	 4	394	62.425	337	 88.946	339	 89.853	416	6.184	351	12.33	   	      	443947	332032	2095340
R3	FGCU 	Randy Wilson                        	 7	 7	398	61.984	351	 88.624	347	 89.669	398	6.295	420	12.10	390	 1.631	566476	332033	  96337
R3	FGCU 	Guglielmo Stefanacci                	 8	 6	416	60.569	427	 86.744	453	 87.413	388	6.365	441	12.01	288	 2.147	513864	332034	 286982
R3	FGCU 	Alessandro Conca                    	 4	 9	490	53.896	433	 86.658	443	 87.680	478	5.796	506	11.64	   	      	566471	332035	 274696
R3	FGCU 	Feliksas Sakalauskas                	 1	 3	549	48.353	509	 84.030	533	 84.702	533	5.335	566	11.19	   	      	486209	334247	1708963
R3	FGCU 	Pedro Maciel                        	 1	 2	569	46.778	566	 80.107	569	 82.491	534	5.334	553	11.33	   	      	501601	334177	 875417
R3	FGCU 	Max Damm                            	 0	 3	583	45.988	571	 79.746	568	 82.534	   	     	535	11.47	   	      	566472	      	2676320
R3	FGCU 	Juan Lopez                          	 0	 1	592	45.418	606	 52.196	619	 54.001	551	5.079	522	11.53	   	      	513863	      	1887493
R3	FGCU 	Eric Oncins                         	 0	 1	593	45.250	573	 79.683	585	 81.210	   	     	554	11.32	   	      	566475	      	1047036
R3	LSU  	Ronnie Hohmann                      	13	12	 77	92.215	100	 94.048	 64	 95.410	152	7.404	 98	13.13	 30	23.827	520221	331440	1880799
R3	LSU  	Rafael Wagner                       	11	13	191	80.619	216	 91.400	189	 92.529	272	6.870	262	12.65	 94	 6.220	461532	331210	2556012
R3	LSU  	Boris Kozlov                        	13	13	294	70.558	255	 90.541	281	 90.858	262	6.896	266	12.64	443	 1.321	488582	331196	  73692
R3	LSU  	Joao Graca                          	 5	12	368	64.188	338	 88.935	324	 90.088	402	6.274	309	12.48	433	 1.371	528067	331873	1939859
R3	LSU  	Benjamin Ambrosio                   	 9	 6	371	64.122	345	 88.777	385	 88.933	362	6.479	390	12.22	317	 1.973	565701	332429	2115697
R3	LSU  	Ben Koch                            	 8	 8	393	62.443	395	 87.601	410	 88.399	358	6.490	358	12.32	360	 1.761	528068	331205	2562986
R3	LSU  	Tom Pisane                          	 7	18	432	59.382	384	 87.966	348	 89.640	444	6.028	415	12.13	   	      	528069	331197	1608058
R3	LSU  	Tomas Descarrega                    	 5	 8	461	56.480	416	 87.046	434	 87.908	472	5.843	408	12.15	   	      	511017	331200	2670127
R3	LSU  	Nick Watson                         	 4	 6	487	54.143	462	 86.017	459	 87.044	463	5.903	460	11.90	   	      	488581	331203	1880809
R3	LSU  	Malik Bhatnagar                     	 3	10	515	51.120	496	 84.471	460	 87.041	532	5.339	512	11.60	   	      	489471	331198	 141945
R3	LSU  	Joey Thomas                         	 2	 2	531	49.723	545	 82.348	503	 85.493	500	5.618	522	11.53	   	      	489469	331695	1034398
R3	MEM  	James Story                         	 7	 6	 96	90.318	 80	 94.447	 72	 95.179	177	7.314	149	12.93	 56	13.577	512927	331774	2541938
R3	MEM  	Matt Story                          	 1	 0	122	87.642	 63	 95.122	 62	 95.612	158	7.388	104	13.11	   	      	455138	334351	2542952
